image_path,caption,upper_garment,lower_garment,outerwear,footwear,colors,accessories,scene,style
526b809da8da8ee5cffb5a98d060c62a.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
5285f0cc22e6b24ebf7597921f1e792f.jpg,a woman wearing sunglasses and holding a pink bag,,,,,pink,sunglasses,,
529b18e02786c68f1626995b7fa427a2.jpg,a woman in a black dress and jacket,,,jacket,,black,,,
52a6dcf5c19a6f0f6033ebc8dd9f3078.jpg,a woman sitting on top of a wooden table,,,,,,,,
52a7403c2b823d1601ebbc182616f8c2.jpg,a woman walking her dog on the runway,,,,,,,runway,
52b511f163feee73097a695f458f29a2.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
52be224a0f7d2e418e18da2b0143fb5e.jpg,a man in a white t shirt and black hat,shirt,,,,"white, black",hat,,
52d1bc8d28804844ee349e3605cd0eb6.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
52df4fde942c5b69a757f82014af85e4.jpg,a man in a grey sweater and yellow pants walks down the runway,sweater,pants,,,yellow,,runway,
52e55009a74b4fa557d5cefb1aa00393.jpg,a woman walking down a street in the rain,,,,,,,street,
531128dcbc63ed5162785be61fe20c55.jpg,a woman walking down the runway at a fashion show,,,,,,,runway,
53299262e048171c51fb3673c5b85a08.jpg,a woman in a purple coat walks down the runway,,,coat,,purple,,runway,
5335b8ea8a70be860bc310864bc7d8d1.jpg,a woman in a dress and hat walks down the runway,,,,,,hat,runway,
53500f077b5e681e16ea4bffa8575414.jpg,a model walks the runway at the fashion show,,,,,,,runway,
53638f7d3a9adcd5e93a4ade8f1ed552.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
536933f7c66f6a2122b9ece41382c1d6.jpg,a model walks the runway in a black shirt and red pants,shirt,pants,,,"black, red",,runway,
537416bdaf0b522f0b6583d6a91c6105.jpg,a woman in a red and black dress,,,,,"red, black",,,
5379682d2e66438ad3b1b963a0834470.jpg,person in a white dress,,,,,white,,,
537ecc29cbe6e09d8eb0038a0dc7edbe.jpg,a model walks the runway at the fashion show,,,,,,,runway,
53bb05766ec71b12b32b3349b1b144cf.jpg,a woman is walking down the sidewalk in a dress,,,,,,,,
53f0edc32144d8fb96f81b6db8e808ec.jpg,a model walks down the runway,,,,,,,runway,
53f850b18b5101f28b6a279bcd546161.jpg,a woman leaning against a wall,,,,,,,,
542422c85b741c243693257e395d9cb8.jpg,a woman in a white dress is walking down the runway,,,,,white,,runway,
5441093dfe37087e7466ac987706de9b.jpg,a woman standing on the steps outside of a building,,,,,,,,
5443cbc1deabe8bc22b903eeacb209ce.jpg,a woman standing in front of a building,,,,,,,,
5446d1fd42c4c2baac5bc3ae647b2f7d.jpg,a woman wearing a white t shirt and jeans,shirt,jeans,,,white,,,
544f161c7e01d05b02fe313ad38afac0.jpg,a model walks the runway at the fashion show,,,,,,,runway,
545342e1ff1fbecc6cf069bd3ebf7e1a.jpg,a model walks the runway at the west coast fashion week,,,,,,,runway,
545931fc6b7191b09a4a8cd83e4a0a60.jpg,a model walks the runway at the fashion show,,,,,,,runway,
54667303234c3838b0f56b36c3adf084.jpg,a woman in a black coat and hat walks down the runway,,,coat,,black,hat,runway,
54758e3c78368fec8f3dced455305249.jpg,a woman standing in front of a neon sign,,,,,,,,
548cf1c7f88c44f0acc7bf68885b6d31.jpg,a woman riding on the back of a white horse,,,,,white,,,
54b5226293d7cf8eabc1421062284a05.jpg,a woman in a white dress walking down a runway,,,,,white,,runway,
54c1a7bfcfd8d0c31311a061ee5a0f8c.jpg,a woman walking down the runway with a black and white bag,,,,,"black, white",,runway,
54cc806a05ebd88048485d929f91fe7c.jpg,a woman wearing a striped sweater and white pants,sweater,pants,,,white,,,
5509cbf54887e59f33c40bcbbc78a15b.jpg,a man in a black shirt and white pants walks down the runway,shirt,pants,,,"black, white",,runway,
550b244e8dfef26f36aac99c00814007.jpg,a woman in a pink dress walks down the runway,,,,,pink,,runway,
5519b067d1037167b0acd664fcbb918e.jpg,a model walks the runway at the fashion show,,,,,,,runway,
551e65e41de6a13025f2542b4886d8f0.jpg,a model walks the runway at the fashion show,,,,,,,runway,
552700b156b4012a7367ff18ec79cf65.jpg,a model walks the runway in a gold dress,,,,,,,runway,
552abb540dabe8fabad26affaf1e7916.jpg,a woman sitting on the edge of a cliff looking at the sunset,,,,,,,,
555edef2fe0579c42fd52be1600d86df.jpg,a woman in a red top and black leather skirt,,skirt,,,"red, black",,,
555f01d3182fe08df981876ddf80a38a.jpg,a woman walking down a road with trees in the background,,,,,,,,
5569e07f788a17febbfa20b7d97d47cd.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
556ff321c2f943aee1a96f546182cde2.jpg,a woman standing in front of a mirror,,,,,,,,
55738a666186f76e44e5354893c8370b.jpg,a woman in a yellow shirt and blue shorts is walking on the beach,shirt,shorts,,,"yellow, blue",,beach,
557b6301ca3fefdf29d0609dfe8a74fd.jpg,a woman walking down the street wearing a coat and scarf,,,coat,,,scarf,street,
558aa27776a2fb39d148328b7c818b60.jpg,a woman in a long dress standing on the sidewalk,,,,,,,,
559e02db49c2e81f6a6116b717beee9d.jpg,a woman in a green sports bra top and black leggings,,leggings,,,"green, black",,,
55a068f69c6971ced04ed658f9e3e1b7.jpg,a woman standing on a dock in a blue dress,,,,,blue,,,
55b683f5bb5508aff62ddb34f8c9b05b.jpg,a woman standing on a beach next to the ocean,,,,,,,beach,
55cacaf25e4f6cc7b37257052df5a444.jpg,a woman in a black dress is standing on a ledge,,,,,black,,,
55cd7f4f81847745f62b4bc59df3df1f.jpg,a model walks down the runway at the fashion show,,,,,,,runway,
55dceee611d0204dbac46fc06b19f3d9.jpg,a man walking down the runway at a fashion show,,,,,,,runway,
55f0e22595b29615cb5677819bce7c7f.jpg,a woman wearing a striped top and denim shorts,,shorts,,,,,,
561f00850ff267c4651ce5490916eba0.jpg,a model walks the runway at the fashion show,,,,,,,runway,
563c45745e1775a74e3a5b2513079b9d.jpg,a model walks the runway at the show,,,,,,,runway,
563f37df673fa80cfc369fbcf4a9869a.jpg,a model in a pink dress and brown gloves,,,,,"pink, brown",,,
56461a858bec54a4baec786eba8982b4.jpg,a woman in a wedding dress walking down the runway,,,,,,,runway,
56635befa7b0c0c3904e4ac9aed6af0b.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
56a55dbb082744158c0ca0f86b2c028c.jpg,a woman in a black top and white pants walks down the runway,,pants,,,"black, white",,runway,
56de0257f498e65810f31c1bba98b058.jpg,a woman in a black top and floral shorts on a stage,,shorts,,,black,,stage,
56e5e99c58d6d12337e92e6a73f3c8d5.jpg,a man sitting on a bench in front of a painting,,,,,,,,
56f4a208ab152a98f67ebaee3d170b28.jpg,a woman wearing an off the shoulder top and white jeans,,jeans,,,white,,,
56fed96f359a4e2b728aa67a6ac567f1.jpg,a woman in a black dress standing in the dark,,,,,black,,,
570d92eda82829068e04ab8fd200501e.jpg,a girl standing on the sidewalk in an orange sweater,sweater,,,,orange,,,
572743d005cbb6a1d481a02243b1a259.jpg,a woman in a blue suit and white shirt,shirt,,,,"blue, white",,,
5740836931d1263c1fa0dd3591a74eb7.jpg,person in a tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tuxed tu,,,,,,,,
57657112fe755ad11c1e964917106b0b.jpg,a woman with green hair and tattoos stands at a counter in a store,,,,,green,,,
57720b14ae0823652bccc18c2c5d6483.jpg,a woman in a white dress standing on a red carpet,,,,,"white, red",,,
5776de894d1a2257e23b6e4f9a51e9e0.jpg,a woman in a white dress sitting on some steps,,,,,white,,,
5776df41f5f5d58138f1ae9fe79b8283.jpg,a woman laying on a green couch,,,,,green,,,
57774be0f5c323623cc8df37d812c033.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5795936636443a4adb1ab90055eaa9e7.jpg,a model walks the runway at the fashion show,,,,,,,runway,
57a4b030404a0de5840fff19ba9861e9.jpg,a woman in a plaid shirt and black pants,shirt,pants,,,black,,,
57b4b96f4df6edc7882e6eb990ec9a37.jpg,a model walks the runway at a fashion show,,,,,,,runway,
57c10f0be07701e8ad3347cb57951c59.jpg,a young man in a gray shirt and black pants,shirt,pants,,,"gray, black",,,
58272038ffbaf97782e870d7283a3ee7.jpg,a model walks the runway at the fashion show,,,,,,,runway,
583ce253bc26ccfbebf6246e0e3af148.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
584697644742b9ba8e374bd65528be34.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
589cb6034eece556b38fc397708d4b92.jpg,a woman walking down the street in a white shirt and black pants,shirt,pants,,,"white, black",,street,
589d99e66e07d67bc0382fba2b95e426.jpg,a woman in a black dress standing on a green carpet,,,,,"black, green",,,
58bb451c5c147ad68685916dbd78d147.jpg,a woman standing next to a car on the street,,,,,,,street,
58c1fc6788ef245d1950dcb8196af144.jpg,a woman in a white dress and leather jacket walking down the runway,,,jacket,,white,,runway,
58c8f141230566234903c6b12fea2b5f.jpg,a woman in a black and white dress walking down the runway,,,,,"black, white",,runway,
58dab92d28967d705851b30cae50faa0.jpg,a woman in a black dress walks down the runway,,,,,black,,runway,
58ea511f7e4b54251ec96daddfa7dd02.jpg,a model walks the runway at the fashion show,,,,,,,runway,
58edeafe6cdaa1aca812a2a04f4a5c68.jpg,a woman sitting on the ground in the middle of a city,,,,,,,,
590d516a191a9f1013976798dda97d36.jpg,a woman wearing a red and white dress,,,,,"red, white",,,
5913503e8e8d19b127028fb265b2a50b.jpg,a woman in a red dress walking down the runway,,,,,red,,runway,
591fcf796516e708cd42b1126fabe689.jpg,a woman walking down the street while talking on her cell,,,,,,,street,
596b0afce8197d0db1a5431ae3697a1e.jpg,a woman in a wedding dress walking down the runway,,,,,,,runway,
59972d4827e58fd77ceac9dd7f0b42c7.jpg,a woman in a brown dress and fur vest,,,,,brown,,,
599ba45de3ece683b85a04151c9cd4b7.jpg,a man in a coat and gloves walking down the street,,,coat,,,,street,
59d05fe4f3bdbb3ef6690a6d12cbca00.jpg,a woman in a white dress walking down the runway,,,,,white,,runway,
59d3a2977800f135ac92ddac2a158d59.jpg,a woman wearing a black dress and black boots,,,,boots,black,,,
59e06fb924b0f433d0aed18b3469beec.jpg,a model walks the runway at the fashion show,,,,,,,runway,
59e8233d10875055a0c3be4f6eea77ab.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
59f0141a32a2e30bca6555195e628bc2.jpg,a woman sitting on top of a white block,,,,,white,,,
59f734b2ca6b11929ef0d075fb320c44.jpg,a woman in an orange shirt and black pants is doing a yoga pose,shirt,pants,,,"orange, black",,,
5a26b076ff580f5b9979ec8371483494.jpg,a woman in a white dress posing on the red carpet,,,,,"white, red",,,
5a2dbdd242cf1042738f9484a9b5044b.jpg,a man sitting on a bench smoking a cigarette,,,,,,,,
5a39ac9e5aff72255bc028454bf176bf.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5a45019f91a09b34caad0730b77f281d.jpg,"a woman wearing a purple leather jacket, black top and grey jeans",,jeans,jacket,,"purple, black",,,
5a5617f271d52eef25ad477bfe52d282.jpg,a woman walking down a runway with balloons in the background,,,,,,,runway,
5a6a709cdd926e51bdbaba834d0c7207.jpg,a woman in a pink dress walks down the runway,,,,,pink,,runway,
5a750b28f42a2fe9e480725edb0447db.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5a7be1610d64e15581a3762ebca0e14f.jpg,a woman walking down the runway wearing a black top and white pants,,pants,,,"black, white",,runway,
5a90282a3570b920d4e28f0de0a71df4.jpg,a woman standing in front of a glass wall,,,,,,,,
5ab87e352be3b0c045cf417957013ecc.jpg,a woman in a white dress walks down the runway,,,,,white,,runway,
5abd76c03bfe9417a51ef66b920e6ad9.jpg,a girl sitting on the floor with her hands behind her head,,,,,,,,
5ac790b7d38a79586bd4a542fa430a3c.jpg,a woman in a pink dress sitting on a tree branch,,,,,pink,,,
5ad73b4c6c594d222bd5626b220ce323.jpg,a woman sitting on top of a wooden bench,,,,,,,,
5ada94993430e73f1e6967d5ce2aecad.jpg,a woman in a pink jacket and shorts stands in a store,,shorts,jacket,,pink,,,
5adec4ce8331f96c1e838d78a085b810.jpg,a woman walking her dog in front of a car,,,,,,,,
5afdd6632b3d1f4b5eea473b90dd1eb0.jpg,a man is walking down the runway wearing a tie,,,,,,tie,runway,
5b119f366a58e6706b6c721fb0c52d9d.jpg,a woman wearing a pink feather skirt and leopard print top,,skirt,,,pink,,,
5b1bea3ae9b3acc3eb31699269e212ca.jpg,a woman in a red sweater sits on the floor,sweater,,,,red,,,
5b1d263a42d5c7967665b08cd0eb7234.jpg,the back of a woman in a black jumpsuit,,,,,black,,,
5b5431ed3807050ae798674333f8eb64.jpg,a model wearing a mask on the runway,,,,,,,runway,
5b7dfd2d006e7f0dd2bd673dd009d413.jpg,a model walks the runway in a white suit,,,,,white,,runway,
5b8b95fc43954042dda755652375b759.jpg,a model in a gold and black dress,,,,,black,,,
5b8bbee262cc9da2e3a973224373106d.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5be391b9e63bdd225ab3306c941a7b74.jpg,a man wearing a denim jacket with a unicorn painted on it,,,jacket,,,,,
5bf0efea7e8a6cf8ddfe6341668c7558.jpg,a woman sitting on top of a skateboard,,,,,,,,
5c022485f1070bb6f6e668d1d699c603.jpg,a model walks the runway at the show,,,,,,,runway,
5c02879d04dacef50fe83f81243788df.jpg,a woman standing on the stairs of a building,,,,,,,,
5c0692f68c56865fef21aa401e719381.jpg,a model in a pink blouse and leopard print pants,blouse,pants,,,pink,,,
5c0eaf59c2eaf693980708f24a6b818a.jpg,a young man with dread dread hair,,,,,,,,
5c2ae75ce5ed6f916a8dde9cf5ca620f.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5c42c081391a20d59446f3ae29776792.jpg,a woman in a grey dress posing for the camera,,,,,,,,
5c4576f7fb71f2c0aa9b54fac6351c4e.jpg,a woman in a purple dress walking down the runway,,,,,purple,,runway,
5c4ce383d7586b7babf9dc6ab79907bb.jpg,a woman sitting on a couch wearing a denim jacket,,,jacket,,,,,
5c58b714cc71e014a9cf17d84882a30d.jpg,a woman in a pink shirt and black pants,shirt,pants,,,"pink, black",,,
5c671460791fcc0a8c22a6dc6b014619.jpg,a man in a suit walks past a wall with an arrow sign,,,,,,,,
5ca3337cf8946c0145b3ec3a3347a570.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
5cb4fc686e125e6523c21bce83d64a9b.jpg,a model in a red dress on the runway,,,,,red,,runway,
5cba4260eab80d368b662a6348ab47ad.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5cbedccefa25db5f16b73466d8c80514.jpg,a woman in a green dress standing in the woods,,,,,green,,,
5cc16ad192fea08bb55904d53e2ff510.jpg,a woman in a blue jacket and white skirt is walking down the street,,skirt,jacket,,"blue, white",,street,
5cf02b1f367d054f44af26c4e5e443be.jpg,a woman standing in the middle of a street,,,,,,,street,
5d2a983e1bcdce687150ce6115212283.jpg,a woman in a blue dress and hat standing in the desert,,,,,blue,hat,,
5d561a0a5657ab2e09d65a32ffc1190c.jpg,a woman in a white dress standing next to a table,,,,,white,,,
5d5d3fb33612b0794f06003d8abe2a3e.jpg,a woman in a black dress and thigh high boots,,,,boots,black,,,
5d7f5a1b4d12d8931d03c3e7e1060689.jpg,a man walking down the runway wearing a brown jacket and white pants,,pants,jacket,,"brown, white",,runway,
5d9b7b0dfc956f5aa831b426e886143f.jpg,a woman in a blue dress leaning against a wall,,,,,blue,,,
5dbc92d79e36f8af3824a776b28b97d0.jpg,a woman standing in front of a tree,,,,,,,,
5ddbdf35dcaab8fc29044d1d21ae4117.jpg,a woman in a red top and white shorts walking down the street,,shorts,,,"red, white",,street,
5de396c12707d8a8d4ba5b619df11ef0.jpg,a young girl wearing a denim jacket and jeans,,jeans,jacket,,,,,
5de582b94f1515ab99f752299f4d600c.jpg,a woman sitting on a chair next to a fire hydra,,,,,,,,
5e38e53cdc8f9416e958acb42e9139d4.jpg,a man walking down the runway at a fashion show,,,,,,,runway,
5e403cbb87151e1338d9af7b77384d1f.jpg,the woman is wearing a black dress,,,,,black,,,
5e519b1cba7464f6dac6a7304d0b50bb.jpg,a woman in a pink dress walking down the runway,,,,,pink,,runway,
5e6ce726c8dfbc3beadfc5288a10f203.jpg,a woman wearing a white top and jeans,,jeans,,,white,,,
5e85b87de474b11dee0166f44c93e408.jpg,a girl in a blue shirt and black pants is doing a trick,shirt,pants,,,"blue, black",,,
5e8b56c07272aca5907a14d5bce3e4e7.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5e9318c2b27f4b6894a5f98f92845bd8.jpg,a man in a suit standing in front of a wall,,,,,,,,
5e9bc1602c42a055f7e8626fc23776a8.jpg,a woman in a red dress and fur coat walking down the runway,,,coat,,red,,runway,
5e9dd970d23bcec792c131d8ccae29b0.jpg,a woman in a white dress and jacket walking down a runway,,,jacket,,white,,runway,
5ea0598a385c48d3f443317184a51cb7.jpg,a woman in a black leather dress sitting on a fountain,,,,,black,,,
5eaea882aacea46d7fd51db37ad1f573.jpg,a man in a green shirt is walking down the street,shirt,,,,green,,street,
5f1a6fc913ba40dee4d94b3428afba15.jpg,a woman in a black dress walking down the runway,,,,,black,,runway,
5f2af17b92b92e0b5bf6f9c8dffb6170.jpg,a little girl is walking down the street,,,,,,,street,
5f3fa9a6c65a625069bd6db0a7cd67be.jpg,a woman wearing a plaid skirt and denim jacket,,skirt,jacket,,,,,
5f5e8dd2003101a233a31bfc1b940085.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5fc10ec4093687e599ca019b2f8b680d.jpg,a model walks the runway at the person show,,,,,,,runway,
5fc2853754a2d370b75869fe467672a5.jpg,person on the red carpet at an event,,,,,red,,,
5fc499c60fc95671180347cf63b6f31a.jpg,a model walks the runway at the fashion show,,,,,,,runway,
5fd78b0a8107415548b93f29bb5210f1.jpg,a woman in a white dress and silver cape,,,,,white,,,
5ff7b403a6c8e15b34eb58fb62bfaef0.jpg,a woman in a blue dress standing at the door,,,,,blue,,,
6078876b1eef9845bf6cd8ed6a653963.jpg,a woman walking down the street carrying a green bag,,,,,green,,street,
609623ea641545a9bbbf0dcfe277f0dd.jpg,a woman in a denim dress and red hat,,,,,red,hat,,
6096b12d8fc996b65b4b9947b18502ca.jpg,a man in a vest and tie walking down the runway,,,,,,tie,runway,
609b9fc370f7c98fbb6a41baf72664a1.jpg,a woman standing on the sidewalk with her phone in her hand,,,,,,,,
609e1ad6ae6928072aa318fc9cbe7ca0.jpg,a woman standing in the middle of a field,,,,,,,,
60a31121195ca0621a6bf6b01b6c9fcf.jpg,a girl in a red shirt and denim shorts posing for the camera,shirt,shorts,,,red,,,
60b18000fbe38a3e0efc55e8ab5656da.jpg,a beautiful young woman posing for the camera,,,,,,,,
